address	size	op	xrefs	successors	text
0x03C8	4	SHLD	0x03C4	0x03CC	03c8: 70 3e 60 ee  SHLD    $EE60
0x03CC	3	CALL	0x03C8	0x03CF 0x0F78	03cc: 40 78 0f  CALL    $0F78
0x03CF	3	ORIW	0x03CC	0x03D2	03cf: 15 38 80  ORIW    VV:38,$80
0x03D2	3	CALL	0x03CF	0x03D5 0x26F1	03d2: 40 f1 26  CALL    $26F1
0x03D5	3	ORIW	0x03D2	0x03D8	03d5: 15 8a 40  ORIW    VV:8A,$40
0x03D8	3	OFFIW	0x03D5	0x03DB 0x03DE	03d8: 55 00 20  OFFIW   VV:00,$20
0x03DB	3	ORIW	0x03D8	0x03DE	03db: 15 22 20  ORIW    VV:22,$20
0x03DE	2	LDAW	0x03D8 0x03DB	0x03E0	03de: 01 01     LDAW    VV:01
0x03E0	3	CALL	0x03DE	0x03E3 0x76B4	03e0: 40 b4 76  CALL    $76B4
0x03E3	2	STAW	0x03E0	0x03E5	03e3: 63 1e     STAW    VV:1E
0x03E5	3	ORIW	0x03E3	0x03E8	03e5: 15 1e 80  ORIW    VV:1E,$80
0x03E8	3	CALL	0x03E5	0x03EB 0x7AB2	03e8: 40 b2 7a     CALL    $7AB2
0x03EB	3	LXI	0x03E8	0x03EE	03eb: 34 ff 00     LXI     HL,$00FF
0x03EE	4	SHLD	0x03EB	0x03F2	03ee: 70 3e 8f ee  SHLD    $EE8F
0x03F2	2	LDAW	0x03EE	0x03F4	03f2: 01 1f     LDAW    VV:1F
0x03F4	2	STAW	0x03F2	0x03F6	03f4: 63 31     STAW    VV:31
0x03F6	2	STAW	0x03F4	0x03F8	03f6: 63 3a     STAW    VV:3A
0x03F8	3	MVIW	0x03F6	0x03FB	03f8: 71 c4 00  MVIW    VV:C4,$00
0x03FB	3	MVIW	0x03F8	0x03FE	03fb: 71 c5 01  MVIW    VV:C5,$01
0x03FE	3	MVIW	0x03FB	0x0401	03fe: 71 c6 02  MVIW    VV:C6,$02
0x0401	3	MVIW	0x03FE	0x0404	0401: 71 c7 03  MVIW    VV:C7,$03
0x0404	3	MVIW	0x0401	0x0407	0404: 71 bd 08  MVIW    VV:BD,$08
0x0407	3	MVIW	0x0404	0x040A	0407: 71 be 01  MVIW    VV:BE,$01
0x040A	2	LDAW	0x0407	0x040C	040a: 01 00     LDAW    VV:00
0x040C	3	CALL	0x040A	0x040F 0x7693	040c: 40 93 76  CALL    $7693
0x040F	3	CALL	0x040C	0x0412 0x1455	040f: 40 55 14  CALL    $1455
0x0412	3	OFFIW	0x040F	0x0415 0x0418	0412: 55 00 80  OFFIW   VV:00,$80
0x0415	3	ORIW	0x0412	0x0418	0415: 15 8a 80  ORIW    VV:8A,$80
0x0418	3	LXI	0x0412 0x0415	0x041B	0418: 34 b4 00  LXI     HL,$00B4
0x041B	3	OFFIW	0x0418	0x041E 0x0421	041b: 55 01 04  OFFIW   VV:01,$04
0x041E	3	CALL	0x041B	0x0421 0x425A	041e: 40 5a 42  CALL    $425A
0x0421	3	ONIW	0x041B 0x041E	0x0424 0x0425	0421: 45 8a 80  ONIW    VV:8A,$80
0x0424	1	JR	0x0421	0x043D	0424: d8        JR      $043D
0x0425	3	OFFIW	0x0421	0x0428 0x0429	0425: 55 87 20  OFFIW   VV:87,$20
0x0428	1	JR	0x0425	0x0433	0428: ca        JR      $0433
0x0429	3	ONIW	0x0425	0x042C 0x042F	0429: 45 01 02  ONIW    VV:01,$02
0x042C	3	LXI	0x0429	0x042F	042c: 34 26 07  LXI     HL,$0726
0x042F	3	LXI	0x0429 0x042C	0x0432	042f: 34 9e 07  LXI     HL,$079E
0x0432	1	JR	0x042F	0x0446	0432: d3        JR      $0446
0x0433	3	ONIW	0x0428	0x0436 0x0439	0433: 45 01 02  ONIW    VV:01,$02
0x0436	3	LXI	0x0433	0x0439	0436: 34 ae 06  LXI     HL,$06AE
0x0439	3	LXI	0x0433 0x0436	0x043C	0439: 34 26 07  LXI     HL,$0726
0x043C	1	JR	0x0439	0x0446	043c: c9        JR      $0446
0x043D	3	OFFIW	0x0424	0x0440 0x0443	043d: 55 01 01  OFFIW   VV:01,$01
0x0440	3	LXI	0x043D	0x0443	0440: 34 70 08     LXI     HL,$0870
0x0443	3	LXI	0x043D 0x0440	0x0446	0443: 34 bc 07     LXI     HL,$07BC
0x0446	4	SHLD	0x0432 0x043C 0x0443	0x044A	0446: 70 3e 8d ef  SHLD    $EF8D
0x044A	3	OFFIW	0x0446	0x044D 0x0450	044a: 55 00 40  OFFIW   VV:00,$40
0x044D	3	CALL	0x044A	0x0450 0x1444	044d: 40 44 14  CALL    $1444
0x0450	3	ONIW	0x044A 0x044D	0x0453 0x0456	0450: 45 01 20  ONIW    VV:01,$20
0x0453	3	ORIW	0x0450	0x0456	0453: 15 87 80  ORIW    VV:87,$80
0x0456	3	ORIW	0x0450 0x0453	0x0459	0456: 15 87 40  ORIW    VV:87,$40
0x0459	3	MVIW	0x0456	0x045C	0459: 71 25 08  MVIW    VV:25,$08
0x045C	1	RET	0x0459		045c: b8        RET
0x045D	3	MVI	0x0190 0x53E9	0x0460	045d: 64 83 09  MVI     EOM,$09
0x0460	3	MVI	0x045D	0x0463	0460: 64 00 c3  MVI     PA,$C3
0x0463	2	LDAW	0x0460	0x0465	0463: 01 16  LDAW    VV:16
0x0465	2	ANI	0x0463	0x0467	0465: 07 18     ANI     A,$18
0x0467	2	ORI	0x0465	0x0469	0467: 17 a4     ORI     A,$A4
0x0469	2	MOV	0x0467	0x046B	0469: 4d c1     MOV     PB,A
0x046B	3	MVI	0x0469	0x046E	046b: 64 02 c4  MVI     PC,$C4
0x046E	2	MVI	0x046B	0x0470	046e: 69 4b  MVI     A,$4B
0x0470	2	MOV	0x046E	0x0472	0470: 4d d1  MOV     MCC,A
0x0472	2	MVI	0x0470	0x0474	0472: 69 3c  MVI     A,$3C
0x0474	2	MOV	0x0472	0x0476	0474: 4d d2  MOV     MA,A
0x0476	2	MVI	0x0474	0x0478	0476: 69 03  MVI     A,$03
0x0478	2	MOV	0x0476	0x047A	0478: 4d d3     MOV     MB,A
0x047A	2	MVI	0x0478	0x047C	047a: 69 38     MVI     A,$38
0x047C	2	MOV	0x047A	0x047E	047c: 4d d4     MOV     MC,A
0x047E	3	MVI	0x047C	0x0481	047e: 64 85 b3  MVI     TMM,$B3
0x0481	2	MVI	0x047E	0x0483	0481: 69 50        MVI     A,$50
0x0483	2	MOV	0x0481	0x0485	0483: 4d cc        MOV     ETMM,A
0x0485	2	MVI	0x0483	0x0487	0485: 69 20        MVI     A,$20
0x0487	4	MOV	0x0485	0x048B	0487: 70 79 04 f0  MOV     ($F004),A
0x048B	2	MVI	0x0487	0x048D	048b: 69 00     MVI     A,$00
0x048D	3	LXI	0x048B	0x0490	048d: 34 05 f0  LXI     HL,$F005
0x0490	1	STAX	0x048D	0x0491	0490: 3b           STAX    (HL)
0x0491	1	STAX	0x0490	0x0492	0491: 3b           STAX    (HL)
0x0492	1	STAX	0x0491	0x0493	0492: 3b           STAX    (HL)
0x0493	2	MVI	0x0492	0x0495	0493: 69 07        MVI     A,$07
0x0495	2	STAW	0x0493	0x0497	0495: 63 15        STAW    VV:15
0x0497	4	MOV	0x0495	0x049B	0497: 70 79 03 f0  MOV     ($F003),A
0x049B	1	RET	0x0497		049b: b8     RET
0x049C	2	MVI	0x01A1 0x01AD 0x01BC 0x0391 0x039A 0x1368 0x13D5 0x1B3C 0x1DF2 0x20E0 0x2936 0x2C63 0x78DF 0x78E8	0x049E	049c: 69 00  MVI     A,$00
0x049E	1	STAX	0x049C 0x04A0 0x04A2	0x049F	049e: 3d     STAX    (HL+)
0x049F	1	DCR	0x049E	0x04A0 0x04A1	049f: 53        DCR     C
0x04A0	1	JR	0x049F	0x049E	04a0: fd        JR      $049E
0x04A1	1	DCR	0x049F	0x04A2 0x04A3	04a1: 52        DCR     B
0x04A2	1	JR	0x04A1	0x049E	04a2: fb        JR      $049E
0x04A3	1	RET	0x04A1		04a3: b8        RET
0x04A4	2	MVI	0x0204	0x04A6	04a4: 69 80     MVI     A,$80
0x04A6	3	CALL	0x04A4	0x04A9 0x04B8	04a6: 40 b8 04  CALL    $04B8
0x04A9	2	STAW	0x04A6	0x04AB	04a9: 63 04     STAW    VV:04
0x04AB	2	MVI	0x04A9	0x04AD	04ab: 69 00     MVI     A,$00
0x04AD	3	CALL	0x04AB	0x04B0 0x04B8	04ad: 40 b8 04  CALL    $04B8
0x04B0	2	STAW	0x04AD	0x04B2	04b0: 63 05     STAW    VV:05
0x04B2	2	MVI	0x04B0	0x04B4	04b2: 69 40     MVI     A,$40
0x04B4	3	CALL	0x04B2	0x04B7 0x04B8	04b4: 40 b8 04  CALL    $04B8
0x04B7	1	RET	0x04B4		04b7: b8        RET
0x04B8	2	MVI	0x04A6 0x04AD 0x04B4	0x04BA	04b8: 6c 00     MVI     D,$00
0x04BA	2	STAW	0x04B8	0x04BC	04ba: 63 b2     STAW    VV:B2
0x04BC	2	MVI	0x04BA	0x04BE	04bc: 6a 00     MVI     B,$00
0x04BE	3	CALL	0x04BC	0x04C1 0x0501	04be: 40 01 05  CALL    $0501
0x04C1	3	ORI	0x04BE	0x04C4	04c1: 74 1c 40  ORI     D,$40
0x04C4	2	LDAW	0x04C1	0x04C6	04c4: 01 b2     LDAW    VV:B2
0x04C6	2	ADI	0x04C4	0x04C8	04c6: 46 01     ADI     A,$01
0x04C8	2	MVI	0x04C6	0x04CA	04c8: 6a 00     MVI     B,$00
0x04CA	3	CALL	0x04C8	0x04CD 0x0501	04ca: 40 01 05  CALL    $0501
0x04CD	3	ORI	0x04CA	0x04D0	04cd: 74 1c 20  ORI     D,$20
0x04D0	3	ONI	0x04CD	0x04D3 0x04D4	04d0: 74 4c 60     ONI     D,$60
0x04D3	1	JR	0x04D0	0x04EF	04d3: db           JR      $04EF
0x04D4	3	ORI	0x04D0	0x04D7	04d4: 74 1c 80     ORI     D,$80
0x04D7	4	MOV	0x04D4	0x04DB	04d7: 70 69 00 80  MOV     A,($8000)
0x04DB	2	ANI	0x04D7	0x04DD	04db: 07 c0     ANI     A,$C0
0x04DD	2	NEI	0x04DB	0x04DF 0x04E0	04dd: 67 00     NEI     A,$00
0x04DF	1	JR	0x04DD	0x04FC	04df: dc        JR      $04FC
0x04E0	3	OFFI	0x04DD	0x04E3 0x04E4	04e0: 74 5c 40  OFFI    D,$40
0x04E3	1	JR	0x04E0	0x04FF	04e3: db        JR      $04FF
0x04E4	2	LDAW	0x04E0	0x04E6	04e4: 01 b2     LDAW    VV:B2
0x04E6	2	MVI	0x04E4	0x04E8	04e6: 6a 80     MVI     B,$80
0x04E8	3	CALL	0x04E6	0x04EB 0x0501	04e8: 40 01 05  CALL    $0501
0x04EB	3	ORI	0x04E8	0x04EE	04eb: 74 1c 10  ORI     D,$10
0x04EE	1	JR	0x04EB	0x04FF	04ee: d0        JR      $04FF
0x04EF	2	LDAW	0x04D3	0x04F1	04ef: 01 b2     LDAW    VV:B2
0x04F1	2	ADI	0x04EF	0x04F3	04f1: 46 02     ADI     A,$02
0x04F3	3	CALL	0x04F1	0x04F6 0x0501	04f3: 40 01 05  CALL    $0501
0x04F6	1	JR	0x04F3	0x04F8	04f6: c1        JR      $04F8
0x04F8	3	ORI	0x04F6	0x04FB	04f8: 74 1c 88  ORI     D,$88
0x04FB	1	JR	0x04F8	0x04FF	04fb: c3        JR      $04FF
0x04FC	3	ANI	0x04DF	0x04FF	04fc: 74 0c 9f  ANI     D,$9F
0x04FF	1	MOV	0x04E3 0x04EE 0x04FB 0x04FC	0x0500	04ff: 0c        MOV     A,D
0x0500	1	RET	0x04FF		0500: b8        RET
0x0501	3	MVIW	0x04BE 0x04CA 0x04E8 0x04F3	0x0504	0501: 71 b6 00  MVIW    VV:B6,$00
0x0504	1	CALT	0x0501	0x00B4 0x0505	0504: 9a        CALT    ($00B4)
0x0505	3	LXI	0x0504	0x0508	0505: 34 00 80  LXI     HL,$8000
0x0508	1	MOV	0x0505	0x0509	0508: 0a     MOV     A,B
0x0509	1	STAX	0x0508	0x050A	0509: 3b     STAX    (HL)
0x050A	1	LDAX	0x0509	0x050B	050a: 2d     LDAX    (HL+)
0x050B	2	NEI	0x050A	0x050D 0x050E	050b: 67 ff     NEI     A,$FF
0x050D	1	RETS	0x050B		050d: b9        RETS
0x050E	2	NEI	0x050B	0x0510 0x0511	050e: 67 00     NEI     A,$00
0x0510	1	RETS	0x050E		0510: b9        RETS
0x0511	1	MOV	0x050E	0x0512	0511: 1b        MOV     C,A
0x0512	3	ANI	0x0511	0x0515	0512: 74 0b c0  ANI     C,$C0
0x0515	3	OFFI	0x0512	0x0518 0x0519	0515: 74 5b bf  OFFI    C,$BF
0x0518	1	RETS	0x0515		0518: b9     RETS
0x0519	2	ANI	0x0515	0x051B	0519: 07 3f  ANI     A,$3F
0x051B	1	DCR	0x0519	0x051C 0x051D	051b: 51     DCR     A
0x051C	1	MOV	0x051B	0x051D	051c: 1a     MOV     B,A
0x051D	1	LDAX	0x051B 0x051C 0x055A	0x051E	051d: 2d     LDAX    (HL+)
0x051E	2	ONI	0x051D	0x0520 0x0521	051e: 47 80  ONI     A,$80
0x0520	1	JR	0x051E	0x052C	0520: cb     JR      $052C
0x0521	2	EQI	0x051E	0x0523 0x0525	0521: 77 ff  EQI     A,$FF
0x0523	2	NEI	0x0521	0x0525 0x0526	0523: 67 fe  NEI     A,$FE
0x0525	1	JR	0x0521 0x0523	0x052C	0525: c6     JR      $052C
0x0526	2	EQI	0x0523	0x0528 0x052A	0526: 77 fd  EQI     A,$FD
0x0528	2	NEI	0x0526	0x052A 0x052B	0528: 67 fc     NEI     A,$FC
0x052A	1	JR	0x0526 0x0528	0x052C	052a: c1        JR      $052C
0x052B	1	RETS	0x0528		052b: b9        RETS
0x052C	2	OFFI	0x0520 0x0525 0x052A	0x052E 0x052F	052c: 57 80     OFFI    A,$80
0x052E	1	JR	0x052C	0x0534	052e: c5        JR      $0534
0x052F	3	LTAW	0x052C	0x0532 0x0534	052f: 74 b8 b6  LTAW    VV:B6
0x0532	2	STAW	0x052F	0x0534	0532: 63 b6  STAW    VV:B6
0x0534	1	LDAX	0x052E 0x052F 0x0532	0x0535	0534: 2d     LDAX    (HL+)
0x0535	2	NEI	0x0534	0x0537 0x0538	0535: 67 36  NEI     A,$36
0x0537	1	JR	0x0535	0x053B	0537: c3     JR      $053B
0x0538	2	OFFI	0x0535	0x053A 0x053B	0538: 57 28  OFFI    A,$28
0x053A	1	RETS	0x0538		053a: b9     RETS
0x053B	1	LDAX	0x0537 0x0538	0x053C	053b: 2d        LDAX    (HL+)
0x053C	2	GTAX	0x053B	0x053E 0x053F	053c: 70 ad     GTAX    (HL+)
0x053E	1	JR	0x053C	0x0540	053e: c1        JR      $0540
0x053F	1	RETS	0x053C		053f: b9        RETS
0x0540	1	INX	0x053E	0x0541	0540: 32        INX     HL
0x0541	1	INX	0x0540	0x0542	0541: 32        INX     HL
0x0542	3	NEI	0x0541	0x0545 0x0546	0542: 74 6b 40  NEI     C,$40
0x0545	1	INX	0x0542	0x0546	0545: 32        INX     HL
0x0546	1	INX	0x0542 0x0545	0x0547	0546: 32        INX     HL
0x0547	1	INX	0x0546	0x0548	0547: 32        INX     HL
0x0548	1	LDAX	0x0547	0x0549	0548: 2d        LDAX    (HL+)
0x0549	3	NEI	0x0548	0x054C 0x054E	0549: 74 6b 40  NEI     C,$40
0x054C	2	ORAX	0x0549	0x054E	054c: 70 9d  ORAX    (HL+)
0x054E	2	ORAX	0x0549 0x054C	0x0550	054e: 70 9d     ORAX    (HL+)
0x0550	2	EQI	0x054E	0x0552 0x0553	0550: 77 00     EQI     A,$00
0x0552	1	RETS	0x0550		0552: b9        RETS
0x0553	1	INX	0x0550	0x0554	0553: 32        INX     HL
0x0554	1	INX	0x0553	0x0555	0554: 32        INX     HL
0x0555	3	NEI	0x0554	0x0558 0x0559	0555: 74 6b 40  NEI     C,$40
0x0558	1	INX	0x0555	0x0559	0558: 32        INX     HL
0x0559	1	DCR	0x0555 0x0558	0x055A 0x055C	0559: 52        DCR     B
0x055A	2	JRE	0x0559	0x051D 0x055C	055a: 4f c1     JRE     $051D
0x055C	3	CALL	0x0559 0x055A	0x055F 0x0572	055c: 40 72 05  CALL    $0572
0x055F	1	DMOV	0x055C	0x0560	055f: b7        DMOV    HL,EA
0x0560	2	MVI	0x055F	0x0562	0560: 6a 3f     MVI     B,$3F
0x0562	3	CALL	0x0560 0x0569	0x0565 0x0572	0562: 40 72 05  CALL    $0572
0x0565	2	DEQ	0x0562	0x0567 0x0568	0565: 74 ff     DEQ     EA,HL
0x0567	1	RETS	0x0565		0567: b9        RETS
0x0568	1	DCR	0x0565	0x0569 0x056A	0568: 52        DCR     B
0x0569	1	JR	0x0568	0x0562	0569: f8        JR      $0562
0x056A	2	LDAW	0x0568	0x056C	056a: 01 b6     LDAW    VV:B6
0x056C	3	LTAW	0x056A	0x056F 0x0571	056c: 74 b8 06  LTAW    VV:06
0x056F	2	STAW	0x056C	0x0571	056f: 63 06     STAW    VV:06
0x0571	1	RET	0x056C 0x056F		0571: b8        RET
0x0572	1	PUSH	0x055C 0x0562	0x0573	0572: b3        PUSH    HL
0x0573	3	LXI	0x0572	0x0576	0573: 34 00 80  LXI     HL,$8000
0x0576	3	LXI	0x0573	0x0579	0576: 44 00 00  LXI     EA,$0000
0x0579	2	MVI	0x0576	0x057B	0579: 6b ff  MVI     C,$FF
0x057B	1	LDAX	0x0579 0x057F	0x057C	057b: 2d        LDAX    (HL+)
0x057C	2	EADD	0x057B	0x057E	057c: 70 41     EADD    EA,A
0x057E	1	DCR	0x057C	0x057F 0x0580	057e: 53        DCR     C
0x057F	1	JR	0x057E	0x057B	057f: fb        JR      $057B
0x0580	1	POP	0x057E	0x0581	0580: a3        POP     HL
0x0581	1	RET	0x0580		0581: b8        RET
0x0582	3	ONIW	0x0010 0x0060	0x0585 0x0586	0582: 45 37 70  ONIW    VV:37,$70
0x0585	1	EI	0x0582	0x0586	0585: aa        EI
0x0586	3	ORI	0x0582 0x0585	0x0589	0586: 64 1f 08  ORI     MKL,$08
0x0589	1	PUSH	0x0586	0x058A	0589: b0        PUSH    VA
0x058A	1	PUSH	0x0589	0x058B	058a: b1        PUSH    BC
0x058B	1	PUSH	0x058A	0x058C	058b: b3        PUSH    HL
0x058C	3	LXI	0x058B	0x058F	058c: 34 00 f0  LXI     HL,$F000
0x058F	2	LDAX	0x058C	0x0591	058f: af 01  LDAX    (HL+$01)
0x0591	2	ORI	0x058F	0x0593	0591: 17 08  ORI     A,$08
0x0593	2	STAX	0x0591	0x0595	0593: bf 01  STAX    (HL+$01)
0x0595	2	LDAX	0x0593	0x0597	0595: af 02  LDAX    (HL+$02)
0x0597	1	MOV	0x0595	0x0598	0597: 1a           MOV     B,A
0x0598	2	MVI	0x0597	0x059A	0598: 69 c0        MVI     A,$C0
0x059A	2	STAX	0x0598	0x059C	059a: bf 02        STAX    (HL+$02)
0x059C	1	LDAX	0x059A	0x059D	059c: 2b           LDAX    (HL)
0x059D	4	LHLD	0x059C	0x05A1	059d: 70 3f 20 ee  LHLD    $EE20
0x05A1	1	STAX	0x059D	0x05A2	05a1: 3d        STAX    (HL+)
0x05A2	2	LDAW	0x05A1	0x05A4	05a2: 01 07        LDAW    VV:07
0x05A4	2	NEA	0x05A2	0x05A6 0x05A9	05a4: 60 ee        NEA     A,H
0x05A6	3	LXI	0x05A4	0x05A9	05a6: 34 00 85     LXI     HL,$8500
0x05A9	4	SHLD	0x05A4 0x05A6	0x05AD	05a9: 70 3e 20 ee  SHLD    $EE20
0x05AD	4	LHLD	0x05A9	0x05B1	05ad: 70 3f 1e ee  LHLD    $EE1E
0x05B1	1	INX	0x05AD	0x05B2	05b1: 32           INX     HL
0x05B2	4	SHLD	0x05B1	0x05B6	05b2: 70 3e 1e ee  SHLD    $EE1E
0x05B6	4	MOV	0x05B2	0x05BA	05b6: 70 7a 02 f0  MOV     ($F002),B
0x05BA	1	MOV	0x05B6	0x05BB	05ba: 0e        MOV     A,H
0x05BB	3	NEAW	0x05BA	0x05BE 0x05BF	05bb: 74 e8 08  NEAW    VV:08
0x05BE	1	JR	0x05BB	0x05DA	05be: db        JR      $05DA
0x05BF	1	DI	0x05BB	0x05C0	05bf: ba        DI
0x05C0	3	LXI	0x05BF	0x05C3	05c0: 34 01 f0  LXI     HL,$F001
0x05C3	1	LDAX	0x05C0	0x05C4	05c3: 2b     LDAX    (HL)
0x05C4	2	ANI	0x05C3	0x05C6	05c4: 07 fb  ANI     A,$FB
0x05C6	1	STAX	0x05C4	0x05C7	05c6: 3b     STAX    (HL)
0x05C7	1	NOP	0x05C6	0x05C8	05c7: 00     NOP
0x05C8	1	NOP	0x05C7	0x05C9	05c8: 00     NOP
0x05C9	2	ANI	0x05C8	0x05CB	05c9: 07 f7  ANI     A,$F7
0x05CB	1	STAX	0x05C9	0x05CC	05cb: 3b     STAX    (HL)
0x05CC	1	NOP	0x05CB	0x05CD	05cc: 00     NOP
0x05CD	2	ORI	0x05CC	0x05CF	05cd: 17 04  ORI     A,$04
0x05CF	1	STAX	0x05CD	0x05D0	05cf: 3b        STAX    (HL)
0x05D0	1	EI	0x05CF	0x05D1	05d0: aa        EI
0x05D1	1	POP	0x05D0	0x05D2	05d1: a3        POP     HL
0x05D2	1	POP	0x05D1	0x05D3	05d2: a1        POP     BC
0x05D3	1	POP	0x05D2	0x05D4	05d3: a0        POP     VA
0x05D4	1	DI	0x05D3	0x05D5	05d4: ba        DI
0x05D5	3	ANI	0x05D4	0x05D8	05d5: 64 0f f7  ANI     MKL,$F7
0x05D8	1	EI	0x05D5	0x05D9	05d8: aa        EI
0x05D9	1	RETI	0x05D8		05d9: 62        RETI
0x05DA	3	ORIW	0x05BE	0x05DD	05da: 15 09 01  ORIW    VV:09,$01
0x05DD	1	POP	0x05DA	0x05DE	05dd: a3        POP     HL
0x05DE	1	POP	0x05DD	0x05DF	05de: a1        POP     BC
0x05DF	1	POP	0x05DE	0x05E0	05df: a0        POP     VA
0x05E0	1	EI	0x05DF	0x05E1	05e0: aa        EI
0x05E1	1	RETI	0x05E0		05e1: 62        RETI
0x05E2	3	ONIW	0x0028	0x05E5 0x05E6	05e2: 45 37 70  ONIW    VV:37,$70
0x05E5	1	EI	0x05E2	0x05E6	05e5: aa        EI
0x05E6	3	ORI	0x05E2 0x05E5	0x05E9	05e6: 64 1e 02  ORI     MKH,$02
0x05E9	1	PUSH	0x05E6	0x05EA	05e9: b0     PUSH    VA
0x05EA	1	PUSH	0x05E9	0x05EB	05ea: b1     PUSH    BC
0x05EB	1	PUSH	0x05EA	0x05EC	05eb: b3        PUSH    HL
0x05EC	1	PUSH	0x05EB	0x05ED	05ec: b4        PUSH    EA
0x05ED	2	MOV	0x05EC	0x05EF	05ed: 4c d9     MOV     A,RXB
0x05EF	2	SKIT	0x05ED	0x05F1 0x05F2	05ef: 48 4b     SKIT    ER
0x05F1	1	JR	0x05EF	0x0608	05f1: d6        JR      $0608
0x05F2	3	ONIW	0x05EF	0x05F5 0x05F6	05f2: 45 09 02  ONIW    VV:09,$02
0x05F5	1	JR	0x05F2	0x05FA	05f5: c4        JR      $05FA
0x05F6	3	ANIW	0x05F2	0x05F9	05f6: 05 09 fd  ANIW    VV:09,$FD
0x05F9	1	JR	0x05F6	0x0608	05f9: ce        JR      $0608
0x05FA	3	OFFIW	0x05F5	0x05FD 0x05FF	05fa: 55 0a 40  OFFIW   VV:0A,$40
0x05FD	2	JRE	0x05FA	0x05FF 0x064A	05fd: 4e 4b     JRE     $064A
0x05FF	2	NEI	0x05FA 0x05FD	0x0601 0x0603	05ff: 67 00     NEI     A,$00
0x0601	2	JRE	0x05FF	0x0603 0x064A	0601: 4e 47        JRE     $064A
0x0603	3	ONIW	0x05FF 0x0601	0x0606 0x0608	0603: 45 0a 08     ONIW    VV:0A,$08
0x0606	2	MVI	0x0603	0x0608	0606: 69 2a        MVI     A,$2A
0x0608	4	MOV	0x05F1 0x05F9 0x0603 0x0606	0x060C	0608: 70 6a 02 f0  MOV     B,($F002)
0x060C	2	MVI	0x0608	0x060E	060c: 6b c0        MVI     C,$C0
0x060E	4	MOV	0x060C	0x0612	060e: 70 7b 02 f0  MOV     ($F002),C
0x0612	4	LHLD	0x060E	0x0616	0612: 70 3f 20 ee  LHLD    $EE20
0x0616	1	STAX	0x0612	0x0617	0616: 3d        STAX    (HL+)
0x0617	2	LDAW	0x0616	0x0619	0617: 01 07        LDAW    VV:07
0x0619	2	NEA	0x0617	0x061B 0x061E	0619: 60 ee        NEA     A,H
0x061B	3	LXI	0x0619	0x061E	061b: 34 00 85     LXI     HL,$8500
0x061E	4	SHLD	0x0619 0x061B	0x0622	061e: 70 3e 20 ee  SHLD    $EE20
0x0622	4	LHLD	0x061E	0x0626	0622: 70 3f 1e ee  LHLD    $EE1E
0x0626	1	INX	0x0622	0x0627	0626: 32           INX     HL
0x0627	4	SHLD	0x0626	0x062B	0627: 70 3e 1e ee  SHLD    $EE1E
0x062B	2	MVI	0x0627	0x062D	062b: 6b 00        MVI     C,$00
0x062D	4	MOV	0x062B	0x0631	062d: 70 7b 02 f0  MOV     ($F002),C
0x0631	2	LDAW	0x062D	0x0633	0631: 01 08     LDAW    VV:08
0x0633	2	NEA	0x0631	0x0635 0x0637	0633: 60 ee     NEA     A,H
0x0635	2	JRE	0x0633	0x0637 0x0658	0635: 4e 21     JRE     $0658
0x0637	1	DMOV	0x0633 0x0635	0x0638	0637: a7        DMOV    EA,HL
0x0638	3	OFFIW	0x0637	0x063B 0x063E	0638: 55 09 04  OFFIW   VV:09,$04
0x063B	3	LXI	0x0638	0x063E	063b: 34 ef 1d  LXI     HL,$1DEF
0x063E	3	LXI	0x0638 0x063B	0x0641	063e: 34 ef 02  LXI     HL,$02EF
0x0641	2	DEQ	0x063E	0x0643 0x0644	0641: 74 ff     DEQ     EA,HL
0x0643	1	JR	0x0641	0x064A	0643: c6           JR      $064A
0x0644	3	ORIW	0x0641	0x0647	0644: 15 09 01     ORIW    VV:09,$01
0x0647	3	CALL	0x0644	0x064A 0x4ECF	0647: 40 cf 4e     CALL    $4ECF
0x064A	4	MOV	0x05FD 0x0601 0x0643 0x0647	0x064E	064a: 70 7a 02 f0  MOV     ($F002),B
0x064E	1	POP	0x064A	0x064F	064e: a4        POP     EA
0x064F	1	POP	0x064E	0x0650	064f: a3        POP     HL
0x0650	1	POP	0x064F	0x0651	0650: a1        POP     BC
0x0651	1	POP	0x0650	0x0652	0651: a0        POP     VA
0x0652	1	DI	0x0651	0x0653	0652: ba        DI
0x0653	3	ANI	0x0652	0x0656	0653: 64 0e fd  ANI     MKH,$FD
0x0656	1	EI	0x0653	0x0657	0656: aa        EI
0x0657	1	RETI	0x0656		0657: 62           RETI
0x0658	3	ORIW	0x0635	0x065B	0658: 15 09 02     ORIW    VV:09,$02
0x065B	3	CALL	0x0658	0x065E 0x4EE2	065b: 40 e2 4e     CALL    $4EE2
0x065E	4	MOV	0x065B	0x0662	065e: 70 7a 02 f0  MOV     ($F002),B
0x0662	1	POP	0x065E	0x0663	0662: a4  POP     EA
0x0663	1	POP	0x0662	0x0664	0663: a3  POP     HL
0x0664	1	POP	0x0663	0x0665	0664: a1  POP     BC
0x0665	1	POP	0x0664	0x0666	0665: a0  POP     VA
0x0666	1	EI	0x0665	0x0667	0666: aa        EI
0x0667	1	RETI	0x0666		0667: 62        RETI
0x0668	1	PUSH	0x0018	0x0669	0668: b0        PUSH    VA
0x0669	1	PUSH	0x0668	0x066A	0669: b4        PUSH    EA
0x066A	1	PUSH	0x0669	0x066B	066a: b1        PUSH    BC
